prompt,name,problem_type,language,parallelism_model,temperature,top_p,do_sample,max_new_tokens,prompted,generated_output,did_build,is_source_valid,best_sequential_runtime,output_idx,run_idx,did_run,is_valid,runtime,num_threads,num_procs
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269839920074,7,4.0,True,True,0.00372819979966,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269175879803,8,0.0,True,True,0.00428068759647,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269175879803,8,1.0,True,True,0.00374176620244,2.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269175879803,8,2.0,True,True,0.00671102519846,4.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269175879803,8,3.0,True,True,0.0036233649982,8.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00269175879803,8,4.0,True,True,0.00274302820035,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00272782920219,9,0.0,True,True,0.00416636520094,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00272782920219,9,1.0,True,True,0.00302015620109,2.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00272782920219,9,2.0,True,True,0.00478703320114,4.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00272782920219,9,3.0,True,True,0.00353053879953,8.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n	#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00272782920219,9,4.0,True,True,0.00414931680134,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027482992009,10,0.0,True,True,0.00299741940253,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027482992009,10,1.0,True,True,0.00289347939979,2.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027482992009,10,2.0,True,True,0.00325122320064,4.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027482992009,10,3.0,True,True,0.00268148460018,8.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027482992009,10,4.0,True,True,0.00348948240135,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00273555840104,11,0.0,True,True,0.0033781864011,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00273555840104,11,1.0,True,True,0.00349252779852,2.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00273555840104,11,2.0,True,True,0.00309987240034,4.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00273555840104,11,3.0,True,True,0.00304209799942,8.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00273555840104,11,4.0,True,True,0.00372761500039,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00277984440036,12,0.0,True,True,0.00278486879979,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00277984440036,12,1.0,True,True,0.00392164920049,2.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00277984440036,12,2.0,True,True,0.00275088699855,4.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00277984440036,12,3.0,True,True,0.0035631160019,8.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,int n = x.size();\n	mask.resize(n);\n\n#pragma omp parallel for\n	for (int i = 0; i < n; i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.00277984440036,12,4.0,True,True,0.00305149899941,16.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027342322006,13,0.0,True,True,0.00305510559992,1.0,
"#include <omp.h>\n\nbool isPowerOfTwo(int x) {\n	return (x > 0) && !(x & (x - 1));\n}\n\n/* Apply the isPowerOfTwo function to every value in x and store the results in mask.\n   Use OpenMP to compute in parallel.\n   Example:\n\n   input: [8, 0, 9, 7, 15, 64, 3]\n   output: [true, false, false, false, false, true, false]\n*/\nvoid mapPowersOfTwo(std::vector<int> const& x, std::vector<bool> &mask) {",59_transform_map_function,transform,cpp,omp,0.2,0.95,True,128,False,mask.resize(x.size());\n\n	#pragma omp parallel for\n	for (int i = 0; i < x.size(); i++) {\n		mask[i] = isPowerOfTwo(x[i]);\n	}\n},True,True,0.0027342322006,13,1.0,True,True,0.00299086379964,2.0,
